n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.02591562271118164,0.009055475510038269
64,0.13366874059041342,0.011862147844981063
128,1.0472019513448079,0.009035987942801213
256,7.2168285846710205,0.015551396821320477
512,50.281004667282104,0.003347816408727112
