n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.020710150400797527,0.008992745080106505
64,0.13526137669881186,0.009026867432436064
128,0.903689463933309,0.002454469472470419
256,6.325159788131714,0.00956702760568925
512,44.230770111083984,0.1519893485991978
