n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.015474160512288412,4.0968008654198755e-05
64,0.12323371569315593,0.0029102520895518806
128,0.7946108976999918,0.0023304961501725953
256,5.602477629979451,0.015582743613207266
512,39.13421559333801,0.030581694429064662
