n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.03109439214070638,0.01561786538849245
64,0.1288429101308187,0.006290172753062174
128,0.8631203174591064,0.005957129131770964
256,6.05543065071106,0.01070562268432173
512,42.54676230748495,0.26832425154453693
