n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.02071555455525716,0.009023164535870086
64,0.13009913762410483,0.00901698054153894
128,1.0303613344828289,0.006918858414972688
256,8.261107206344604,0.024228383699596127
512,59.00028387705485,2.041140103680962
