n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.020734866460164387,0.009025263541450232
64,0.13756585121154785,0.002609539467205425
128,1.0651156107584636,0.007201713253355763
256,8.542473077774048,0.008922836721594664
512,68.13366778691609,0.0942358782458678
