n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.02066977818806966,0.009037412157681625
64,0.12487705548604329,4.318031877904157e-05
128,1.0368538697560628,0.00897219009660919
256,8.245752811431885,0.013507711488204717
512,65.81364758809407,0.02587809123582936
