n,time(s),stdv
0,1024.1545082728069,0.980990245675705
2,193.03901489575705,0.6644560159800961
4,100.8085192044576,0.8979414860365355
8,84.8223790327708,0.057623751601269056
16,81.78231573104858,0.023627770758762046
32,79.6857533454895,0.0741347856773511
64,78.64403549830119,0.09613341929121251
128,78.75864728291829,0.12084170379413772
256,79.3287844657898,0.09373289776174173
