n,time,stdv
8,0.0,0.0
16,0.0,0.0
32,0.05194091796875,0.00904126386327722
64,0.3368706703186035,0.008012477539881305
128,2.5973823070526123,0.0024069522590363436
256,20.901469230651855,0.04658843742554227
512,167.3233023484548,0.48934597238551086
