n,time,stdv
2,6.397565205891927e-05,3.5035635211689474e-05
4,0.00017038981119791666,4.3086091966695646e-05
8,0.0009170373280843099,4.694868856052295e-05
16,0.005001544952392578,0.0022695422207297997
32,0.02513567606608073,0.003658191427338214
64,0.16145523389180502,0.0009282811175537536
128,1.2512306372324626,0.005070575651456351
256,9.947439988454184,0.014888232177033875
512,77.93802014986674,0.23714626317547702
