n,time,stdv
2,0.00023253758748372397,7.114081741630095e-05
4,0.0015924771626790364,0.0004069373073038131
8,0.00815113385518392,0.0022735384352339577
16,0.03676072756449381,0.0018299545012349049
32,0.24253606796264648,0.0011560113457665493
64,1.9031519095102947,0.008214250756072426
128,15.224324623743692,0.029555708430243854
256,120.78449702262878,0.16494960704920358
512,969.0441505908966,5.495367048856724
